id,title_similar_ind,description_similar_ind
481515,"[540005, 539401, 481515, 34749035, 50353488, 58339992]","[52329765, 34749035, 8886001, 538097, 19274771, 8886005, 44618901, 470199, 58339992, 492412]"
56691179,"[23609953, 42177933, 4940239, 51574033, 14764599, 1820057, 460221, 545278]","[56226544, 549745, 56226546, 480849, 568762]"
50883575,"[56368481, 66863432, 54799566, 390192, 390193, 50883575, 1044666, 58971163, 14921530]","[534944, 58081250, 548293, 41894605, 58213070, 49501968, 50883577]"
568132,"[472678, 50884654, 56801009, 58340177, 8835155, 481715, 36131992, 530393, 460221, 398526]","[4940263, 4940265, 572781, 59200604, 1204911, 48372566, 44017561, 479004]"
31553651,"[374400, 53094283, 59258221, 58808144, 568509, 549215]","[592929, 41894605, 58808144, 34281109, 530393, 568509, 549215]"
50349596,"[985825, 468614, 59235432, 57442540, 56801325, 50884654, 8835153, 49463318, 20750200, 429499]","[14655136, 13780174, 340145, 1670617, 55998430, 54308767]"
2201679,"[1034048, 596833, 58081250, 52805060, 35473845, 58081243]","[687557, 50246184, 2126103, 34434286, 51903732, 16258196, 17919575, 568218, 394427, 447164]"
37409851,"[7982628, 10745325, 28445231, 56454897, 36302323, 415412, 44618901, 394427, 26447933]","[55879555, 7982628, 687557, 59081958, 11371241, 53095305, 53776268, 393554, 394427]"
50349594,"[56514276, 55074315, 58340177, 57979770, 52683197]","[56514276, 55354148, 66067659, 54739916, 53303055, 14512563, 51613367, 57979770]"
45321628,"[58067810, 859045, 1476937, 21031786, 3304875, 378448, 44618901, 1674007, 358714]","[57905699, 57905703, 7827502, 65443440, 48629553, 57669811, 44618901, 11224053, 40052057]"
62349864,"[50269858, 62349864, 34123144, 66067659, 58409582, 50743567, 595476, 6172149, 52329758]","[51376706, 62349864, 35474348, 390192, 2418647, 2393625, 55998430, 54308767]"
16258196,"[20647235, 472678, 499025, 393554, 734162, 41556498, 1445367, 715132]","[687557, 59081958, 970220, 53976142, 393554, 50668890, 568218]"
540385,"[50414368, 3048355, 433031, 538097, 57761618, 19274771, 438454, 997529]","[62349860, 10866303, 19274771, 428435, 58957235, 54308767]"
24984568,"[463840, 11357193, 543312, 1387571, 470199, 20750200, 2093977]","[548293, 58547337, 403851, 340145, 19662194, 539923, 11482677, 442775]"
20889775,"[46305794, 472678, 28580973, 5154511, 3658481, 1442771, 481715, 14764599, 530393, 398526]","[687557, 15882025, 54614797, 49786838, 56690903, 10803132, 49784380]"
59049714,"[390725, 682535, 10752426, 57047794, 6947125, 1445367, 4255933]","[829249, 596833, 55057571, 22383811, 431951, 20520720, 524306, 20711572, 35473845, 10866303]"
20647220,"[985825, 59235432, 53094283, 7439917, 746830, 47161849, 4780917, 9948023, 2093977]","[8004578, 34455298, 50269858, 4780907, 54002636, 10105878, 27887418, 52785564, 37751167]"
58971163,"[390725, 472678, 55074315, 58340177, 530393, 481715, 42470073, 50883575, 50883577, 447164]","[11189120, 59258221, 386609, 56207377, 418676, 573013, 32916374, 58579799, 1044666, 576379]"
51923649,"[390725, 472678, 55074315, 58340177, 481715, 42470073, 530393, 447164, 460221, 398526]","[6313669, 3304875, 59239919, 17961776, 59239923, 44618901, 11224055, 8462621, 5067165, 719935]"
48905507,"[62349856, 3048355, 17371076, 8835143, 17371079, 56226544, 538097, 56226546, 52789367, 44640186]","[596833, 7982628, 340145, 520313, 394427, 51613371, 429150]"
35473845,"[1034048, 596833, 390725, 7827502, 2201679, 58340177, 750578]","[1034048, 596833, 435170, 54799566, 431951, 850607, 54120846, 7827502, 376403]"
53094283,"[11193220, 15913446, 571210, 19884589, 7439917, 543312, 20647220, 2093977, 568509]","[6313669, 16673254, 859045, 4940265, 59262636, 43117965, 7827502, 340145, 65008060, 568509]"
23609991,"[390725, 970220, 19858450, 3241173, 46009050, 58437180]","[1034048, 430923, 14643409, 12141170, 376403, 14921530, 54432859]"
6313617,"[8004578, 57965540, 1476937, 27957162, 378448, 510195, 12429203, 358714, 2202109]","[1028704, 11189120, 433031, 53095305, 3953579, 3670575, 11371249, 5743603, 4719931]"
485251,"[485251, 62680995, 12574283, 431951, 524306, 58579799]","[55057571, 11193220, 480422, 4184871, 386609, 376403, 3241173, 1670617, 1044666, 3082815]"
51239954,"[20538145, 23609991, 58533769, 21031786, 55074315, 58340177, 59362967, 46009050, 17333499, 27960124]","[485251, 50246184, 550409, 37890737, 5537779, 31553653, 56205269, 17333499]"
56226546,"[42177933, 56226544, 480849, 549745, 568762]","[42177933, 56226544, 549745, 480849, 568762]"
558902,"[368066, 51376706, 66510850, 34749035, 4940239, 49026032, 480922]","[56691179, 358714, 549745, 56226546, 361813, 568762, 1021663]"
1204911,"[390725, 1476937, 55074315, 378448, 58340177, 35191892, 10806487, 55487868, 358714, 447164]","[568132, 62349860, 62349864, 53095305, 35474348, 572781, 1445365, 58339990, 54308767, 10866303]"
36061937,"[585218, 425733, 6313673, 55093773, 54799566, 368886]","[374400, 19274682, 644072, 3554409, 387725, 2463217, 8886003, 50883577, 568218, 576379]"
11347732,"[2783105, 4790477, 696019, 11347732, 531103]","[2783105, 4790477, 1074094, 696019, 531103]"
2141119,"[11189120, 3408327, 27594632, 4780907, 35284973, 1672463, 12429203, 14764599, 2496281]","[11189120, 50414723, 572292, 50414725, 52788072, 53227816, 1672463, 2496281, 40052057, 974014]"
468750,"[20647235, 59200602, 520358, 438985, 41503155, 1044666]","[7150753, 480422, 438985, 48872746, 12106733, 3241173, 59200604, 447357]"
15397969,"[390725, 472678, 55074315, 58340177, 481715, 42470073, 530393, 447164, 460221, 398526]","[14655136, 446176, 7148803, 49253288, 54002636, 534618, 37751167]"
26447933,"[4780901, 33629705, 3658481, 56454897, 36302323, 415412, 576121, 358714, 37409851]","[42966080, 20538145, 572292, 744718, 1404207, 3658481, 5537779, 11078646, 969336, 2141119]"
520318,"[540005, 539401, 34749035, 4940239, 11371249, 8886001, 47161849, 545278]","[2783105, 11371241, 403851, 340145, 41556498, 19963125, 53545654, 2644375, 55876444]"
48040527,"[390725, 472678, 55074315, 58340177, 481715, 42470073, 530393, 447164, 460221, 398526]","[22080836, 63448520, 58213070, 54799566, 390192, 1668975, 58810066, 58695349, 55605174, 46344119]"
644080,"[472678, 54682252, 626519, 53727409, 481715, 52696535, 530393, 54432859, 460221, 398526]","[63448520, 583499, 970220, 35474348, 7148815, 12141170, 57761618, 58339992, 9948025, 19872093]"
53227816,"[463840, 425733, 67491400, 524306, 21673716, 40549531, 63867837, 1210271]","[25303232, 58067810, 7496301, 48372566, 19274682, 479004, 63867837, 2141119]"
985825,"[390725, 59235432, 53094283, 20647220, 53720985, 2093977, 54432859]","[552225, 55057571, 1217933, 373454, 874800, 3638033, 14464755, 58444919, 14921530, 54432859]"
51613371,"[390725, 472678, 1476937, 55074315, 378448, 58340177, 35191892, 10806487, 358714, 447164]","[48905507, 11371241, 55530423, 393554, 51613367, 62680988, 531103]"
36302323,"[59405730, 55057571, 9948009, 1476937, 28445231, 378448, 358714, 37409851, 26447933]","[42189702, 9948009, 550409, 51957708, 7827502, 36302323, 6947125, 44976183, 50668890]"
3241173,"[4085859, 23609991, 4790473, 583499, 970220, 1672463, 43476436, 2496281, 58437180]","[37794464, 980770, 4085859, 480422, 3642441, 63867837]"
44976183,"[1476937, 48613098, 3558573, 378448, 418676, 861364, 58444919, 358714, 3577373]","[10142496, 55879555, 7982628, 59107043, 63078279, 970220, 53976142, 28445231, 20520720, 16401242]"
1387571,"[463840, 11357193, 523411, 470199, 24984568, 870619]","[689423, 523411, 10187414, 470199, 369946, 870619]"
49066811,"[20538145, 42057379, 31579141, 347334, 54120844, 34434286, 4940239, 3241171, 32916024, 358714]","[57905699, 572292, 52788072, 53095305, 4940239, 20271894, 10068024, 40052057]"
48592472,"[52593601, 568546, 545545, 25494699, 851409, 20700692, 32221494, 2438647, 51720414]","[568546, 5731525, 686717, 51198858, 25494699, 2438647, 58441147, 13116541]"
19792256,"[11276962, 58441507, 51990725, 859057, 53777523, 8021467, 40750238]","[11276962, 58441507, 13116553, 859057, 53777523, 40750238]"
10678954,"[10012192, 52491439, 7239259, 19790428, 7822079]","[14790618, 49904794, 52491439, 19790490, 19790428]"
6563565,"[540001, 7125317, 7125325, 539985, 2612575]","[540001, 539985, 2612573, 574718, 2612575]"
5399867,"[5466947, 5399879, 5399883, 5399887, 5399871]","[5466947, 5399879, 5399883, 5399887, 5399871]"
56857108,"[1889197, 1446609, 21176625, 15212372, 60027350, 32221494, 8470168, 15212374, 38110714]","[50248646, 603276, 650004, 10738198, 1916471, 59342301, 581022]"
685871,"[685889, 685891, 10641027, 59618900, 685878, 685880]","[685889, 685891, 58441480, 685878, 685880]"
10581200,"[411489, 419718, 24984585, 10920495, 10581168, 35720920]","[68330624, 411489, 22725442, 419718, 10920495, 10581168, 35720920]"
5399871,"[5466947, 5399879, 5399883, 5399887, 5399871]","[5466947, 5399879, 5399883, 10271797, 5399867]"
63867820,"[10690919, 31523060, 449370, 51036508, 22729562, 12407647]","[10690919, 46253842, 12407647, 58547388, 33733791]"
1916471,"[20700736, 36588673, 58991948, 33034995, 59342301, 6393887]","[603331, 603276, 33034995, 59342301, 603295]"
888708,"[10012192, 447845, 4675497, 4628715, 4060883, 22051315, 2785429, 447869]","[10012192, 447845, 4675497, 4628715, 52491439, 2785429, 13797246]"
17032442,"[17032454, 17032455, 17032458, 17032460, 17032462]","[17032454, 17032455, 17032458, 17032460, 17032462]"
13797246,"[860768, 431079, 63540234, 6621291, 4628715, 6313625, 19790490, 8818431]","[10012192, 888708, 4675497, 52491439, 49904794, 7822079]"
58443993,"[22135939, 447869, 11806671, 41134223, 22135953, 18002162, 32221494, 24467223, 374106, 51409053]","[383329, 2648813, 23799983, 650545, 400017, 475828]"
32221494,"[50248646, 56691465, 374106, 60027350, 48592472, 18003514, 5399867, 5399871]","[19499744, 58163448, 50248646, 20337449, 51198858, 20446062, 33034995, 1916471, 897016, 20446296]"
5466947,"[5466947, 5399879, 5399883, 5399887, 5399871]","[5399879, 5399883, 5399887, 10271797, 5399871]"
685878,"[685889, 685891, 27957156, 685871, 685880, 16227102]","[685889, 685891, 58441480, 685871, 685880]"
1348643,"[11596693, 5478293, 14770651, 16422556, 16422526]","[376160, 1024355, 600326, 32614633, 3241169, 11596693]"
13105198,"[10012192, 4675497, 417834, 32614633, 417836, 417837, 417838, 22051315, 36666107, 7822079]","[860770, 19276003, 60854828, 545548, 4628751, 5745747, 18003514, 36666107, 16227102]"
5399879,"[5466947, 5399879, 5399883, 5399887, 5399871]","[5466947, 5399883, 5399887, 10271797, 5399871]"
40750238,"[19792256, 11276962, 860778, 859057, 53777523, 8021467, 806366]","[19792256, 11276962, 584048, 859057, 10739411, 53777523, 8021467]"
3828605,"[7076385, 50238465, 343300, 1076424, 52672778, 1076428, 475377, 322295, 415645]","[19499744, 3577377, 9994117, 3071851, 3034995, 2879385, 1938911]"
5399883,"[5466947, 5399879, 5399883, 5399887, 5399871]","[5466947, 5399879, 5399887, 10271797, 5399871]"
5399887,"[5466947, 5399879, 5399883, 5399887, 5399871]","[5466947, 5399879, 5399883, 10271797, 5399871]"
34922787,"[51903714, 3241157, 49273644, 365809, 56697587, 369526, 10705656, 49377595, 51409053]","[51903714, 3241157, 51990736, 365809, 56697587, 53720980, 10705656, 33590906, 63670780]"
48399097,"[901828, 434865, 7918034, 56509079, 48362492, 13602749]","[7929088, 17032455, 17032458, 17032462, 20446062, 20446296, 17032442, 48362492]"
23250484,"[20337449, 565643, 2648813, 7034515, 7034523, 569276]","[496649, 569385, 565643, 2648813, 565647, 13359663, 49002487, 569303, 863705, 569276]"
10738198,"[56702563, 22560132, 1024355, 10738182, 19824204, 13920941, 10738190, 10738188, 10738194, 47873242]","[10738180, 10738182, 10738188, 10738192, 10738196, 56857108]"
4175367,"[32593153, 20337449, 558666, 3071851, 4628751, 851409, 3034995, 51720414]","[32593153, 650566, 3071851, 17373721, 3034995, 58448375, 627801, 24467226, 51720414, 56408671]"
6471225,"[3601381, 3671663, 4221971, 3671671, 25733149]","[3601381, 457257, 3671663, 3671671, 457244]"
580112,"[475974, 580142, 577075, 57815450, 19790428, 687486]","[50322534, 475974, 1664553, 11713388, 580142, 577075, 687486]"
51253435,"[1939717, 56730471, 63516905, 1332589, 354862, 432081, 337236, 463284, 68267101, 58395901]","[55187170, 1939717, 1954181, 4310917, 600326, 63516905, 32614633, 3241169, 337236, 369526]"
17032462,"[17032454, 17032455, 17032458, 17032460, 17032442]","[17032454, 17032455, 17032458, 17032460, 17032462]"
17032458,"[17032454, 17032455, 17032460, 17032462, 17032442]","[17032454, 17032455, 17032458, 17032460, 17032462]"
1670619,"[475974, 57233223, 4317417, 13851453, 4940241, 15960786, 577075, 46009052, 59548349, 19790428]","[10640993, 7076385, 31954756, 799015, 1076424, 814664, 1076428, 427704, 447869]"
58441480,"[31840387, 376167, 20447527, 23207337, 376169, 21176625, 57813074, 36666107, 339325]","[685889, 685891, 685871, 685878, 685880]"
507147,"[704707, 365865, 481040, 365876, 423480]","[14790618, 44026892, 17032462, 59235442, 15867698, 405427, 6640311, 423480, 17032442]"
56373209,"[10012192, 58342212, 58341960, 4675497, 7239259, 7822079]","[52719974, 58341960, 55505523, 19790428, 8818431]"
10920495,"[411489, 419718, 24984585, 10920495, 10581168, 35720920]","[411489, 419718, 10581200, 10581168, 46332535, 35720920]"
3034995,"[3577377, 1661061, 4175367, 3071851, 851409, 5478293, 2879385, 14770651]","[7929088, 3577377, 901828, 1661061, 600326, 3071851, 6568397, 2879385]"
349574,"[11806665, 20844745, 2213325, 50904568, 7379837]","[46755074, 11806665, 2213325, 365809, 369526, 50904568, 7379837]"
4628751,"[4175367, 20337449, 51198858, 1446609, 434866, 56509083, 600572]","[475751, 571113, 55047978, 11713390, 13105198, 11810799, 22729562]"
10325548,"[536000, 479371, 10325548, 35469068, 54393807, 23578136, 355868, 56585437]","[56102947, 53095301, 35469068, 13419471, 10369010, 23578136]"
12405720,"[31515683, 9994117, 600326, 487187, 9994488, 50904570, 22652667, 3212477]","[19499744, 58134528, 9994117, 3212477, 9994488, 13851453, 57220063]"
17032455,"[17032454, 17032458, 17032460, 17032462, 17032442]","[17032454, 17032455, 17032458, 17032460, 17032462]"
14683301,"[20374849, 57300937, 7270511, 2612565, 2805781, 7125311]","[20374849, 1024355, 496649, 32614633, 11713388, 450735, 369526, 10860026]"
8470210,"[8470212, 8470218, 8470222, 7959221, 13602749]","[8470212, 869003, 8470222, 7959221, 869023]"
10640993,"[22725442, 600326, 32614633, 15264907, 17937805, 10640991, 15265240, 50904570, 4097791]","[22725442, 53249480, 16284268, 10640991, 10920495, 10581200, 369526, 376153, 4097791]"
981942,"[20700692, 49273687, 58163448, 20699899, 10920477, 6393887]","[10920477, 3735109, 10678954, 2805781, 49273687, 3734909]"
36996321,"[20374849, 3577377, 58441507, 806660, 58448377, 15281563, 22492381, 38541791]","[36588673, 54002914, 603331, 57355743, 58991948, 57177036, 58062994, 383384, 59342301, 603295]"
59043893,"[62686754, 59405732, 60179260, 59260775, 63924627, 66698585, 47873242, 58340699, 411644, 62686750]","[50322534, 31954825, 10920495, 7240659, 10739411, 27589910, 14100920, 24467226]"
9994488,"[19499744, 9994117, 44983207, 487187, 12405720, 50904570, 22652667, 3212477]","[19499744, 9994117, 13851453, 487187, 32221494, 12405720, 3212477, 57220063]"
13407561,"[600544, 7076385, 50238465, 860778, 322295, 8021467, 415645, 40750238]","[600544, 1697665, 11276962, 860778, 8021467, 40750238]"
337236,"[50238465, 1939717, 56730471, 63516905, 1332589, 432081, 337236, 58395901]","[10737029, 600326, 32614633, 55047978, 3241169, 369526, 863703, 51253435, 29254205]"
4310917,"[56800100, 457285, 53095591, 457257, 54763414, 457214]","[56800100, 3601381, 3671663, 54763414, 423480, 56800094]"
577075,"[31954756, 475974, 580142, 580112, 51990736, 21032178, 687486]","[50322534, 475974, 11713388, 42877486, 580142, 580112, 687486]"
580142,"[475974, 580112, 577075, 50779509, 57815450, 687486]","[475974, 50322534, 11713388, 580112, 577075, 687486]"
584048,"[11276962, 63587076, 806366, 4412409, 8021467, 40750238]","[11276962, 58441507, 42116006, 13116553, 13116555, 859057, 4940241, 4940245, 33543701, 40750238]"
809815,"[41233861, 11194574, 41233875, 59618902, 14770649, 411644, 10650589]","[38459622, 41125514, 400013, 400017, 55505523, 59618902, 7239259]"
53777523,"[11276962, 58441507, 51990725, 859057, 53777523, 8021467, 40750238]","[19792256, 11276962, 58441507, 42116006, 859057, 40750238]"
36474716,"[11015813, 55047978, 13624115, 7240659, 8470168, 10866299]","[32080642, 365795, 1348643, 32080645, 365798, 7577123, 365801, 55047978, 11596693]"
7125307,"[540001, 7125317, 7125325, 6563565, 539985]","[7125315, 7125317, 7125321, 7125325, 7125309]"
806366,"[11276962, 399107, 860778, 399088, 584048, 399097, 8021467, 40750238]","[814664, 396815, 565647, 20421650, 396818, 457244, 3283551]"
54003813,"[11413610, 11413613, 11413616, 851409, 11413619]","[457285, 36470292, 2612567, 2612569, 2612575]"
10578075,"[10678954, 14790618, 7239259, 19790428, 10578077]","[860768, 22492388, 50248646, 51198858, 55505747, 49369651, 32221494, 4391991, 19773273]"
19662164,"[41233861, 11810799, 650545, 11194580, 477653, 27589910, 399097, 22492381]","[11810799, 41233875, 477653, 58448375, 17373721, 24467226, 13116541, 13624127]"
2879385,"[3577377, 1661061, 2393061, 799015, 3071851, 851409, 3034995, 37873530, 13602749]","[3577377, 36588673, 1661061, 10019402, 3071851, 3034995, 10019412, 37873530]"
897016,"[49270566, 431494, 20702473, 49270572, 2805781, 53720983]","[12385893, 12385894, 12385895, 50248646, 20446062, 12383727, 33034995, 32221494, 20446296]"
60027350,"[10930944, 1954181, 56691465, 374106, 56857108, 32221494, 38110714, 57318077]","[365795, 365798, 10638280, 365801, 475371, 475374, 10833360, 475377, 12407647]"
425716,"[538890, 510346, 27828467, 49317816, 47799416]","[6867747, 538890, 354802, 23578136, 58973819, 59362973, 542911]"
49273687,"[439906, 23207337, 56758253, 24404720, 58695892, 981942, 58163448, 10920477]","[631341, 2140049, 2805781, 981942, 627801, 14790618, 10920477]"
55505747,"[10012192, 38459622, 4675497, 6621291, 400013, 55505523, 7822079]","[38459622, 41125514, 52491439, 49904794, 7239259]"
